"hotel_id","partition","n_clusters","log_model_evidence","log_bayes_factor_partition_vs_homogeneity","posterior_probability","scaled_integration_error","integration_mode_lambda","alpha","beta","model_prior","period_scenario","source_scenario","excluded_platform","score_mode","n_platforms","n_reviews_scenario"
"HVEGAS001","agoda+priceline | booking_via_agoda | tripcom",3,-1729.37411177881,30.2206166254493,0.0142298417612288,1.02616497981155e-11,1.79909831406905,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda | booking_via_agoda | priceline+tripcom",3,-1730.88722053294,28.7075078713196,0.00313375679190147,1.03129419820442e-11,1.80432806478961,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda+booking_via_agoda+priceline | tripcom",2,-1741.63692198947,17.9578064147893,6.72247604849386e-08,1.69725188665732e-11,1.85046542599747,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda+booking_via_agoda | priceline | tripcom",3,-1743.72170820144,15.8730202028164,8.35830309384975e-09,1.07393440482218e-11,1.87394808453819,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda+booking_via_agoda | priceline+tripcom",2,-1745.20857823635,14.3861501679135,1.8896382192945e-09,1.65374393035298e-11,1.88319065380482,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda | booking_via_agoda+priceline+tripcom",2,-1752.92500272538,6.66972567888183,8.41740238515423e-13,1.63028155841149e-11,1.89913967990361,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda+priceline | booking_via_agoda+tripcom",2,-1754.95693002649,4.63779837776906,1.10337534189133e-13,1.5841403227378e-11,1.92429165455284,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda | booking_via_agoda+tripcom | priceline",3,-1754.98072093792,4.61400746633558,1.0774348345428e-13,1.14489397088765e-11,1.90773853626079,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda+booking_via_agoda+priceline+tripcom",1,-1759.59472840426,0,1.06795518968804e-15,0,NA,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda+booking_via_agoda+tripcom | priceline",2,-1761.77657463092,-2.18184622666354,1.20500612361435e-16,1.34087571514632e-11,2.06400563285947,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","booking_via_agoda+priceline | tripcom",2,-1402.86470501657,21.9557393282425,0.842160905940384,1.6147452941064e-11,1.90869019460561,0.5,0,"uniform","pooled","leave_out_agoda","agoda","ceiling",3,1543
"HVEGAS001","booking_via_agoda | priceline | tripcom",3,-1404.85203103799,19.9684133068154,0.115427782452028,1.16166116146413e-11,1.91571672415037,0.5,0,"uniform","pooled","leave_out_agoda","agoda","ceiling",3,1543
"HVEGAS001","booking_via_agoda | priceline+tripcom",2,-1405.85326100875,18.9671833360553,0.0424113113376023,1.55187212564324e-11,1.94129653901907,0.5,0,"uniform","pooled","leave_out_agoda","agoda","ceiling",3,1543
"HVEGAS001","booking_via_agoda+priceline+tripcom",1,-1424.82044434481,0,2.45549266272009e-10,0,NA,0.5,0,"uniform","pooled","leave_out_agoda","agoda","ceiling",3,1543
"HVEGAS001","booking_via_agoda+tripcom | priceline",2,-1427.13015492803,-2.30971058321802,2.43805826184909e-11,1.26195673209199e-11,2.09726441823031,0.5,0,"uniform","pooled","leave_out_agoda","agoda","ceiling",3,1543
"HVEGAS001","booking_via_agoda+priceline | tripcom",2,-1397.9758520657,50.323254324567,0.880402232766548,1.74309335171889e-11,1.77136123795628,0.5,0,"uniform","pooled","leave_out_agoda","agoda","floor",3,1543
"HVEGAS001","booking_via_agoda | priceline | tripcom",3,-1399.97628433583,48.3228220544443,0.119097991901257,9.57043540109543e-12,1.81882867023597,0.5,0,"uniform","pooled","leave_out_agoda","agoda","floor",3,1543
"HVEGAS001","booking_via_agoda | priceline+tripcom",2,-1405.44982756842,42.8492788218466,0.000499775332276029,1.72273194959852e-11,1.82415293955151,0.5,0,"uniform","pooled","leave_out_agoda","agoda","floor",3,1543
"HVEGAS001","booking_via_agoda+priceline+tripcom",1,-1448.29910639027,0,1.22904977239483e-22,0,NA,0.5,0,"uniform","pooled","leave_out_agoda","agoda","floor",3,1543
"HVEGAS001","booking_via_agoda+tripcom | priceline",2,-1450.52150078769,-2.22239439741998,1.33166764287842e-23,1.32315401958772e-11,2.07200845710503,0.5,0,"uniform","pooled","leave_out_agoda","agoda","floor",3,1543
"HVEGAS001","booking_via_agoda+priceline | tripcom",2,-1403.07201972721,25.2410091128991,0.856310891641447,1.64434927377598e-11,1.89002629922788,0.5,0,"uniform","pooled","leave_out_agoda","agoda","round",3,1543
"HVEGAS001","booking_via_agoda | priceline | tripcom",3,-1405.06059782386,23.2524310162553,0.117220339197853,1.13469113926428e-11,1.90271741335481,0.5,0,"uniform","pooled","leave_out_agoda","agoda","round",3,1543
"HVEGAS001","booking_via_agoda | priceline+tripcom",2,-1406.54868771323,21.7643411268859,0.026468769150366,1.5833177555429e-11,1.92523140447807,0.5,0,"uniform","pooled","leave_out_agoda","agoda","round",3,1543
"HVEGAS001","booking_via_agoda+priceline+tripcom",1,-1428.31302884011,0,9.34545590239933e-12,0,NA,0.5,0,"uniform","pooled","leave_out_agoda","agoda","round",3,1543
"HVEGAS001","booking_via_agoda+tripcom | priceline",2,-1430.61463564399,-2.30160680387348,9.35460293372645e-13,1.27149391956773e-11,2.09368323548121,0.5,0,"uniform","pooled","leave_out_agoda","agoda","round",3,1543
"HVEGAS001","agoda+priceline | tripcom",2,-696.815688530815,5.62391347919959,0.829355174811494,1.70958855732492e-11,1.83887576240381,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,715
"HVEGAS001","agoda | priceline | tripcom",3,-698.733634071277,3.70596793873756,0.121839299663588,1.04654664297843e-11,1.86224522353887,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,715
"HVEGAS001","agoda | priceline+tripcom",2,-699.732121798836,2.7074802111789,0.0448900080899481,1.68336422447189e-11,1.86330778364642,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,715
"HVEGAS001","agoda+priceline+tripcom",1,-702.439602010015,0,0.00299437348238174,0,NA,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,715
"HVEGAS001","agoda+tripcom | priceline",2,-703.618475986439,-1.1788739764238,0.000921143952621181,1.54118658587812e-11,1.97105738281361,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,715
"HVEGAS001","agoda+tripcom | priceline",2,-708.335275431855,4.95318686823168,0.917131462975624,1.69569969521722e-11,1.75570776107517,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","floor",3,715
"HVEGAS001","agoda | priceline | tripcom",3,-710.842716268481,2.44574603160584,0.0747246472397136,5.76407860270019e-12,1.59936142082241,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","floor",3,715
"HVEGAS001","agoda+priceline+tripcom",1,-713.288462300086,0,0.00647574692259073,0,NA,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","floor",3,715
"HVEGAS001","agoda+priceline | tripcom",2,-714.862216373458,-1.57375407337167,0.00134219976331558,1.2303039268795e-11,1.51469989237644,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","floor",3,715
"HVEGAS001","agoda | priceline+tripcom",2,-716.277558712338,-2.9890964122518,0.000325943098776996,1.23977328492195e-11,1.51776739125917,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","floor",3,715
"HVEGAS001","agoda+tripcom | priceline",2,-714.57405370186,0.579253349289502,0.531838986620003,1.66636477563096e-11,1.88603284780573,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","round",3,715
"HVEGAS001","agoda+priceline+tripcom",1,-715.15330705115,0,0.297998197405725,0,NA,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","round",3,715
"HVEGAS001","agoda+priceline | tripcom",2,-716.493034121147,-1.33972706999748,0.0780508367437337,1.71084439268574e-11,1.71280433225993,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","round",3,715
"HVEGAS001","agoda | priceline | tripcom",3,-716.533611234817,-1.38030418366714,0.0749471541498618,9.23223299528607e-12,1.75956536012076,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","round",3,715
"HVEGAS001","agoda | priceline+tripcom",2,-718.00753225227,-2.85422520112036,0.0171648250806673,1.71750973714593e-11,1.71992359885601,0.5,0,"uniform","pooled","leave_out_booking_via_agoda","booking_via_agoda","round",3,715
"HVEGAS001","agoda+booking_via_agoda | tripcom",2,-1667.24994929329,19.7895284408276,0.605272921242634,1.63860108715365e-11,1.89369862027349,0.5,0,"uniform","pooled","leave_out_priceline","priceline","ceiling",3,1820
"HVEGAS001","agoda | booking_via_agoda | tripcom",3,-1667.68498482956,19.3544929045584,0.391757853999539,1.11815483322917e-11,1.88658437614316,0.5,0,"uniform","pooled","leave_out_priceline","priceline","ceiling",3,1820
"HVEGAS001","agoda+tripcom | booking_via_agoda",2,-1672.56732841085,14.4721493232676,0.00296922313604384,1.39936571798872e-11,2.0082401479588,0.5,0,"uniform","pooled","leave_out_priceline","priceline","ceiling",3,1820
"HVEGAS001","agoda+booking_via_agoda+tripcom",1,-1687.03947773412,0,1.53981392767473e-09,0,NA,0.5,0,"uniform","pooled","leave_out_priceline","priceline","ceiling",3,1820
"HVEGAS001","agoda | booking_via_agoda+tripcom",2,-1689.97295006939,-2.93347233527129,8.19364975112387e-11,1.30789905379061e-11,2.04812163881989,0.5,0,"uniform","pooled","leave_out_priceline","priceline","ceiling",3,1820
"HVEGAS001","agoda+tripcom | booking_via_agoda",2,-1677.29490727593,77.2121776291854,0.925058957911415,1.74464741192897e-11,1.78947073478089,0.5,0,"uniform","pooled","leave_out_priceline","priceline","floor",3,1820
"HVEGAS001","agoda | booking_via_agoda | tripcom",3,-1679.80806305078,74.6990218543301,0.0749410420886413,6.61310204456137e-12,1.62055898585101,0.5,0,"uniform","pooled","leave_out_priceline","priceline","floor",3,1820
"HVEGAS001","agoda+booking_via_agoda | tripcom",2,-1719.80347007265,34.7036148324598,3.19841752785268e-19,1.71916086480167e-11,1.71489460184592,0.5,0,"uniform","pooled","leave_out_priceline","priceline","floor",3,1820
"HVEGAS001","agoda | booking_via_agoda+tripcom",2,-1730.42524083096,24.0818440741477,7.79756005736658e-24,1.7373349239737e-11,1.74059865237266,0.5,0,"uniform","pooled","leave_out_priceline","priceline","floor",3,1820
"HVEGAS001","agoda+booking_via_agoda+tripcom",1,-1754.50708490511,0,2.71235626443875e-34,0,NA,0.5,0,"uniform","pooled","leave_out_priceline","priceline","floor",3,1820
"HVEGAS001","agoda+tripcom | booking_via_agoda",2,-1683.52709861545,34.0966351247416,0.876881703472707,1.58649062097169e-11,1.92189950928136,0.5,0,"uniform","pooled","leave_out_priceline","priceline","round",3,1820
"HVEGAS001","agoda | booking_via_agoda | tripcom",3,-1685.49032565934,32.1334080808522,0.123118222423205,1.00484043019158e-11,1.78274723740187,0.5,0,"uniform","pooled","leave_out_priceline","priceline","round",3,1820
"HVEGAS001","agoda+booking_via_agoda | tripcom",2,-1699.81352317355,17.8102105666428,7.41031539943892e-08,1.69765143170497e-11,1.85026544790136,0.5,0,"uniform","pooled","leave_out_priceline","priceline","round",3,1820
"HVEGAS001","agoda | booking_via_agoda+tripcom",2,-1711.07626028219,6.54747345799842,9.51682570406656e-13,1.63042687447524e-11,1.89854022581077,0.5,0,"uniform","pooled","leave_out_priceline","priceline","round",3,1820
"HVEGAS001","agoda+booking_via_agoda+tripcom",1,-1717.62373374019,0,1.36445910051453e-15,0,NA,0.5,0,"uniform","pooled","leave_out_priceline","priceline","round",3,1820
"HVEGAS001","agoda+booking_via_agoda+priceline",1,-1359.90221570086,0,0.483307076468816,0,NA,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","ceiling",3,1520
"HVEGAS001","agoda | booking_via_agoda+priceline",2,-1360.65990648278,-0.757690781923202,0.226549041171576,1.16303677113048e-11,2.10497164858919,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","ceiling",3,1520
"HVEGAS001","agoda+priceline | booking_via_agoda",2,-1360.73291600519,-0.830700304329184,0.21059817130381,1.14074870990507e-11,2.11270876238422,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","ceiling",3,1520
"HVEGAS001","agoda+booking_via_agoda | priceline",2,-1362.20394658004,-2.30173087918001,0.0483720100430227,1.15865846637249e-11,2.13869337309029,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","ceiling",3,1520
"HVEGAS001","agoda | booking_via_agoda | priceline",3,-1362.64329309848,-2.74107739762121,0.0311737010127074,1.47887282844818e-11,2.04941186907683,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","ceiling",3,1520
"HVEGAS001","agoda | booking_via_agoda+priceline",2,-1377.75268607255,39.6554297446939,0.878585124594418,1.73324230455961e-11,1.80694179852443,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","floor",3,1520
"HVEGAS001","agoda | booking_via_agoda | priceline",3,-1379.74886102972,37.6592547875166,0.119359248865133,1.01031063521191e-11,1.8441902254671,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","floor",3,1520
"HVEGAS001","agoda+priceline | booking_via_agoda",2,-1383.81041818579,33.5976976314519,0.00205562654046485,1.68957361395546e-11,1.85703244764357,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","floor",3,1520
"HVEGAS001","agoda+booking_via_agoda+priceline",1,-1417.40811581724,0,5.26804565757826e-18,0,NA,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","floor",3,1520
"HVEGAS001","agoda+booking_via_agoda | priceline",2,-1419.67527476703,-2.26715894978383,5.45801731135055e-19,1.29808164884443e-11,2.08253875204685,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","floor",3,1520
"HVEGAS001","agoda | booking_via_agoda+priceline",2,-1378.29044343696,13.9538268184117,0.782506541934612,1.5285267529882e-11,1.95317134172917,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","round",3,1520
"HVEGAS001","agoda+priceline | booking_via_agoda",2,-1380.25254376266,11.991726492703,0.10999137536772,1.4662712572178e-11,1.98129056457362,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","round",3,1520
"HVEGAS001","agoda | booking_via_agoda | priceline",3,-1380.27544245628,11.9688277990915,0.107501334705849,1.22865774728039e-11,1.94648521548934,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","round",3,1520
"HVEGAS001","agoda+booking_via_agoda+priceline",1,-1392.24427025537,0,6.81424883141461e-07,0,NA,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","round",3,1520
"HVEGAS001","agoda+booking_via_agoda | priceline",2,-1394.57024839264,-2.32597813727102,6.65669284876661e-08,1.23468633122183e-11,2.10872265555847,0.5,0,"uniform","pooled","leave_out_tripcom","tripcom","round",3,1520
